,Unnamed: 0,gene_id_x,gene_name,gene_type,gene_id_y,entrez_id,chromosome,strand,number_of_transcripts,median_transcriptome_length,median_genome_length,median_number_of_exons,median_gene_start,median_gene_end
3690,3690,ENSG00000154545,MAGED4,protein_coding,170320.0,728239.0,X,-,2.0,2482.0,7356.0,13.0,51866466.0,51873822.0
3692,3692,ENSG00000083099,LYRM2,protein_coding,36502.0,57226.0,6,-,4.0,5428.0,6273.0,3.0,90341943.0,90348216.0
3696,3696,ENSG00000128059,PPAT,protein_coding,5439.0,5471.0,4,-,1.0,3734.0,42316.0,11.0,57259529.0,57301845.0
3698,3698,ENSG00000065618,COL17A1,protein_coding,1299.0,1308.0,10,-,1.0,5554.0,54592.0,56.0,105791046.0,105845638.0
3699,3699,ENSG00000144677,CTDSPL,protein_coding,10071.0,10217.0,3,+,2.0,4431.0,122291.0,8.0,37903669.0,38025960.0
3702,3702,ENSG00000178229,ZNF543,protein_coding,79080.0,125919.0,19,+,1.0,3667.0,10279.0,4.0,57831865.0,57842144.0
3704,3704,ENSG00000132622,HSPA12B,protein_coding,78147.0,116835.0,20,+,2.0,3134.0,20441.0,13.0,3713317.0,3733758.0
3705,3705,ENSG00000188779,SKOR1,protein_coding,123943.0,390598.0,15,+,1.0,2756.0,8233.0,10.0,68117941.0,68126174.0
3706,3706,ENSG00000258873,DUXA,protein_coding,149629.0,503835.0,19,-,1.0,3340.0,15762.0,6.0,57663094.0,57678856.0
3708,3708,ENSG00000213171,LINGO4,protein_coding,109672.0,339398.0,1,-,1.0,2604.0,5117.0,2.0,151772765.0,151777882.0
3710,3710,ENSG00000123191,ATP7B,protein_coding,537.0,540.0,13,-,2.0,6312.0,78824.0,19.0,52506806.0,52585630.0
3714,3714,ENSG00000143126,CELSR2,protein_coding,1939.0,1952.0,1,+,1.0,10506.0,25737.0,34.0,109792641.0,109818378.0
3718,3718,ENSG00000124444,ZNF576,protein_coding,55016.0,79177.0,19,+,2.0,1878.0,3946.0,3.0,44100641.0,44104587.0
3720,3720,ENSG00000244411,KRTAP5-7,protein_coding,133271.0,440050.0,11,+,1.0,897.0,897.0,1.0,71238313.0,71239210.0
3727,3727,ENSG00000255974,CYP2A6,protein_coding,1536.0,1548.0,19,-,1.0,1755.0,6909.0,9.0,41349443.0,41356352.0
3729,3729,ENSG00000117620,SLC35A3,protein_coding,23198.0,23443.0,1,+,1.0,2141.0,53466.0,8.0,100435540.0,100489006.0
3732,3732,ENSG00000115266,APC2,protein_coding,10151.0,10297.0,19,+,1.0,10136.0,23095.0,15.0,1450148.0,1473243.0
3734,3734,ENSG00000164091,WDR82,protein_coding,56136.0,80335.0,3,-,1.0,4283.0,24221.0,9.0,52288438.0,52312659.0
3739,3739,ENSG00000018610,CXorf56,protein_coding,40575.0,63932.0,X,-,3.0,2319.0,27285.0,7.0,118672112.0,118699397.0
3748,3748,ENSG00000239887,C1orf226,protein_coding,125289.0,400793.0,1,+,2.0,2552.0,4946.0,2.0,162350108.0,162355054.0
3750,3750,ENSG00000181090,EHMT1,protein_coding,55616.0,79813.0,9,+,2.0,3886.0,191268.0,22.0,140513444.0,140704712.0
3752,3752,ENSG00000278442,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3753,3753,ENSG00000273735,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3754,3754,ENSG00000278758,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3755,3755,ENSG00000274722,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3756,3756,ENSG00000275416,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3757,3757,ENSG00000278710,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3758,3758,ENSG00000275262,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3759,3759,ENSG00000276882,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3760,3760,ENSG00000278726,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3761,3761,ENSG00000278809,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3762,3762,ENSG00000275511,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3763,3763,ENSG00000277982,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3764,3764,ENSG00000278474,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3765,3765,ENSG00000240403,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3766,3766,ENSG00000276357,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3767,3767,ENSG00000276424,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3768,3768,ENSG00000275629,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3769,3769,ENSG00000275626,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3770,3770,ENSG00000275566,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3771,3771,ENSG00000278850,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3772,3772,ENSG00000278361,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3773,3773,ENSG00000275083,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3774,3774,ENSG00000278656,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3775,3775,ENSG00000278707,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3776,3776,ENSG00000276004,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3777,3777,ENSG00000276739,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3778,3778,ENSG00000273911,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3779,3779,ENSG00000275838,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3780,3780,ENSG00000277181,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3781,3781,ENSG00000278403,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3782,3782,ENSG00000277709,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3783,3783,ENSG00000284384,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3784,3784,ENSG00000283975,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3785,3785,ENSG00000284213,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3786,3786,ENSG00000284295,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3787,3787,ENSG00000284063,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3788,3788,ENSG00000284466,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3789,3789,ENSG00000284101,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3790,3790,ENSG00000284046,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3791,3791,ENSG00000284053,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3792,3792,ENSG00000283951,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3793,3793,ENSG00000284192,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3794,3794,ENSG00000284528,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3795,3795,ENSG00000284381,KIR3DL2,protein_coding,3787.0,3812.0,19,+,1.0,1868.0,16764.0,9.0,55361898.0,55378662.0
3796,3796,ENSG00000257335,MGAM,protein_coding,8872.0,8972.0,7,+,1.0,6436.0,110868.0,48.0,141695679.0,141806547.0
3797,3797,ENSG00000282607,MGAM,protein_coding,8872.0,8972.0,7,+,1.0,6436.0,110868.0,48.0,141695679.0,141806547.0
3798,3798,ENSG00000183423,LRIT3,protein_coding,110159.0,345193.0,4,+,1.0,3621.0,20985.0,3.0,110772486.0,110793471.0
3799,3799,ENSG00000073050,XRCC1,protein_coding,7472.0,7515.0,19,-,1.0,2085.0,32266.0,17.0,44047464.0,44079730.0
3801,3801,ENSG00000230254,HLA-E,protein_coding,3115.0,3133.0,6,+,1.0,2654.0,4799.0,8.0,30457183.0,30461982.0
3802,3802,ENSG00000236632,HLA-E,protein_coding,3115.0,3133.0,6,+,1.0,2654.0,4799.0,8.0,30457183.0,30461982.0
3803,3803,ENSG00000229252,HLA-E,protein_coding,3115.0,3133.0,6,+,1.0,2654.0,4799.0,8.0,30457183.0,30461982.0
3804,3804,ENSG00000204592,HLA-E,protein_coding,3115.0,3133.0,6,+,1.0,2654.0,4799.0,8.0,30457183.0,30461982.0
3805,3805,ENSG00000233904,HLA-E,protein_coding,3115.0,3133.0,6,+,1.0,2654.0,4799.0,8.0,30457183.0,30461982.0
3806,3806,ENSG00000206493,HLA-E,protein_coding,3115.0,3133.0,6,+,1.0,2654.0,4799.0,8.0,30457183.0,30461982.0
3807,3807,ENSG00000225201,HLA-E,protein_coding,3115.0,3133.0,6,+,1.0,2654.0,4799.0,8.0,30457183.0,30461982.0
3808,3808,ENSG00000198908,BHLHB9,protein_coding,56594.0,80823.0,X,+,8.0,4022.0,31727.0,4.0,101975642.0,102007369.0
3809,3809,ENSG00000118434,SPACA1,protein_coding,57513.0,81833.0,6,+,1.0,1492.0,19043.0,7.0,88757507.0,88776550.0
3812,3812,ENSG00000157426,AASDH,protein_coding,79540.0,132949.0,4,-,1.0,3546.0,49181.0,15.0,57204457.0,57253638.0
3817,3817,ENSG00000139998,RAB15,protein_coding,119625.0,376267.0,14,-,1.0,3384.0,26343.0,7.0,65412532.0,65438875.0
3819,3819,ENSG00000119707,RBM25,protein_coding,37331.0,58517.0,14,+,1.0,4284.0,62855.0,19.0,73525221.0,73588076.0
3820,3820,ENSG00000111252,SH2B3,protein_coding,9875.0,10019.0,12,+,1.0,5398.0,45675.0,8.0,111843752.0,111889427.0
3825,3825,ENSG00000155760,FZD7,protein_coding,8266.0,8324.0,2,+,1.0,3850.0,3850.0,1.0,202899310.0,202903160.0
3826,3826,ENSG00000124155,PIGT,protein_coding,31084.0,51604.0,20,+,4.0,2050.0,10177.0,11.0,44044707.0,44054884.0
3827,3827,ENSG00000253719,ATXN7L3B,protein_coding,1001970.0,552889.0,12,+,1.0,3681.0,3681.0,1.0,74931551.0,74935232.0
3828,3828,ENSG00000124733,MEA1,protein_coding,4176.0,4201.0,6,-,1.0,862.0,1651.0,4.0,42979967.0,42981618.0
3833,3833,ENSG00000174680,GRIK1-AS1,antisense,151791.0,642976.0,21,+,1.0,1088.0,15831.0,5.0,31120494.0,31136325.0
3840,3840,ENSG00000132698,RAB25,protein_coding,36389.0,57111.0,1,+,1.0,1080.0,9329.0,5.0,156030966.0,156040295.0
3850,3850,ENSG00000071246,VASH1,protein_coding,22602.0,22846.0,14,+,1.0,6023.0,21128.0,7.0,77228235.0,77249363.0
3851,3851,ENSG00000164509,IL31RA,protein_coding,79557.0,133396.0,5,+,1.0,2378.0,65647.0,15.0,55147334.0,55212981.0
3852,3852,ENSG00000145390,USP53,protein_coding,33823.0,54532.0,4,+,1.0,6577.0,82891.0,18.0,120133782.0,120216673.0
3854,3854,ENSG00000109016,DHRS7B,protein_coding,25728.0,25979.0,17,+,1.0,1368.0,64578.0,7.0,21030258.0,21094836.0
3859,3859,ENSG00000150527,MIA2,protein_coding,78449.0,117153.0,14,+,1.0,2275.0,19450.0,6.0,39703125.0,39722575.0
3870,3870,ENSG00000110756,HPS5,protein_coding,11074.0,11234.0,11,-,3.0,4701.0,43504.0,22.0,18300217.0,18343721.0
3876,3876,ENSG00000168802,CHTF8,protein_coding,34210.0,54921.0,16,-,3.0,2884.0,14581.0,4.0,69151912.0,69166493.0
3880,3880,ENSG00000113525,IL5,protein_coding,3542.0,3567.0,5,-,1.0,812.0,2078.0,4.0,131877136.0,131879214.0
3882,3882,ENSG00000116237,ICMT,protein_coding,23218.0,23463.0,1,-,1.0,4810.0,14791.0,5.0,6281253.0,6296044.0
3883,3883,ENSG00000177854,TMEM187,protein_coding,8216.0,8269.0,X,+,1.0,1665.0,10655.0,2.0,153237991.0,153248646.0
3884,3884,ENSG00000134686,PHC2,protein_coding,1899.0,1912.0,1,-,2.0,3209.0,39122.0,10.0,33789224.0,33828346.0
3885,3885,ENSG00000262246,CORO7,protein_coding,55388.0,79585.0,16,-,1.0,3486.0,62096.0,28.0,4404543.0,4466639.0
3886,3886,ENSG00000282725,CORO7,protein_coding,55388.0,79585.0,16,-,1.0,3486.0,62096.0,28.0,4404543.0,4466639.0
3891,3891,ENSG00000179841,AKAP5,protein_coding,9354.0,9495.0,14,+,1.0,6485.0,9004.0,2.0,64932217.0,64941221.0
3892,3892,ENSG00000111832,RWDD1,protein_coding,30870.0,51389.0,6,+,3.0,1173.0,21853.0,8.0,116892583.0,116914436.0
3893,3893,ENSG00000273914,OR9A2,protein_coding,79653.0,135924.0,7,-,1.0,932.0,932.0,1.0,142723287.0,142724219.0
3894,3894,ENSG00000179468,OR9A2,protein_coding,79653.0,135924.0,7,-,1.0,932.0,932.0,1.0,142723287.0,142724219.0
3895,3895,ENSG00000126858,RHOT1,protein_coding,34577.0,55288.0,17,+,3.0,3193.0,83273.0,20.0,30469473.0,30552746.0
3900,3900,ENSG00000106479,ZNF862,protein_coding,166267.0,643641.0,7,+,1.0,6889.0,29059.0,8.0,149535509.0,149564568.0
3902,3902,ENSG00000142675,CNKSR1,protein_coding,10110.0,10256.0,1,+,2.0,2505.0,12394.0,21.0,26503982.0,26516375.0
3905,3905,ENSG00000118873,RAB3GAP2,protein_coding,25531.0,25782.0,1,-,1.0,7294.0,124233.0,35.0,220321610.0,220445843.0
3908,3908,ENSG00000221995,TIAF1,protein_coding,9096.0,9220.0,17,-,1.0,2088.0,2088.0,1.0,27400539.0,27402627.0
3911,3911,ENSG00000224586,GPX5,protein_coding,2863.0,2880.0,6,+,2.0,1388.0,8939.0,4.0,28493789.0,28502728.0
3912,3912,ENSG00000257770,GPX5,protein_coding,2863.0,2880.0,6,+,2.0,1388.0,8939.0,4.0,28493789.0,28502728.0
3914,3914,ENSG00000143373,ZNF687,protein_coding,36865.0,57592.0,1,+,1.0,4499.0,9590.0,9.0,151254791.0,151264381.0
3923,3923,ENSG00000197992,CLEC9A,protein_coding,93950.0,283420.0,12,+,1.0,1664.0,35289.0,9.0,10183276.0,10218565.0
3932,3932,ENSG00000247596,TWF2,protein_coding,11179.0,11344.0,3,-,1.0,1616.0,10557.0,9.0,52262626.0,52273183.0
3934,3934,ENSG00000169618,PROKR1,protein_coding,10729.0,10887.0,2,+,1.0,1180.0,9754.0,2.0,68872954.0,68882708.0
3936,3936,ENSG00000071626,DAZAP1,protein_coding,26276.0,26528.0,19,+,2.0,2216.0,28098.0,12.0,1407584.0,1435682.0
3943,3943,ENSG00000135338,LCA5,protein_coding,81703.0,167691.0,6,-,2.0,4633.0,52439.0,8.0,80194708.0,80247147.0
3944,3944,ENSG00000146477,SLC22A3,protein_coding,6544.0,6581.0,6,+,1.0,5613.0,106589.0,11.0,160769425.0,160876014.0
3945,3945,ENSG00000141052,MYOCD,protein_coding,60303.0,93649.0,17,+,3.0,6793.0,101444.0,13.0,12569207.0,12670651.0
3946,3946,ENSG00000138172,CALHM2,protein_coding,30545.0,51063.0,10,-,2.0,1887.0,5619.0,4.0,105206543.0,105212162.0
3952,3952,ENSG00000185652,NTF3,protein_coding,4877.0,4908.0,12,+,2.0,1250.0,32176.0,2.0,5572289.0,5604465.0
3954,3954,ENSG00000143398,PIP5K1A,protein_coding,8336.0,8394.0,1,+,4.0,3713.0,50986.0,14.0,151171021.0,151222007.0
3960,3960,ENSG00000155393,HEATR3,protein_coding,34316.0,55027.0,16,+,1.0,2593.0,39494.0,15.0,50099881.0,50139375.0
3961,3961,ENSG00000255526,NEDD8-MDP1,protein_coding,157124319.0,100528064.0,14,-,1.0,765.0,18433.0,7.0,24683143.0,24701576.0
3962,3962,ENSG00000285425,NEDD8-MDP1,protein_coding,157124319.0,100528064.0,14,-,1.0,765.0,18433.0,7.0,24683143.0,24701576.0
3964,3964,ENSG00000161381,PLXDC1,protein_coding,36403.0,57125.0,17,-,1.0,6238.0,88346.0,14.0,37219556.0,37307902.0
3966,3966,ENSG00000240230,COX19,protein_coding,59952.0,90639.0,7,-,1.0,4888.0,10749.0,3.0,1004486.0,1015235.0
3968,3968,ENSG00000090989,EXOC1,protein_coding,35052.0,55763.0,4,+,3.0,3407.0,51428.0,19.0,56719816.0,56771244.0
3972,3972,ENSG00000122958,VPS26A,protein_coding,9417.0,9559.0,10,+,2.0,2621.0,48708.0,8.0,70883908.0,70932616.0
3973,3973,ENSG00000145919,BOD1,protein_coding,60021.0,91272.0,5,-,2.0,1832.0,9518.0,4.0,173034148.0,173043666.0
3975,3975,ENSG00000105251,SHD,protein_coding,36240.0,56961.0,19,+,1.0,2570.0,12122.0,6.0,4278598.0,4290720.0
3978,3978,ENSG00000064547,LPAR2,protein_coding,9046.0,9170.0,19,-,1.0,1791.0,4573.0,3.0,19734466.0,19739039.0
3979,3979,ENSG00000182749,PAQR7,protein_coding,81621.0,164091.0,1,-,1.0,3021.0,9769.0,2.0,26187975.0,26197744.0
3980,3980,ENSG00000167614,TTYH1,protein_coding,36622.0,57348.0,19,+,2.0,1992.0,21419.0,14.0,54926635.0,54948054.0
3981,3981,ENSG00000276887,TTYH1,protein_coding,36622.0,57348.0,19,+,2.0,1992.0,21419.0,14.0,54926635.0,54948054.0
3982,3982,ENSG00000276537,TTYH1,protein_coding,36622.0,57348.0,19,+,2.0,1992.0,21419.0,14.0,54926635.0,54948054.0
3983,3983,ENSG00000275650,TTYH1,protein_coding,36622.0,57348.0,19,+,2.0,1992.0,21419.0,14.0,54926635.0,54948054.0
4015,4015,ENSG00000169955,ZNF747,protein_coding,41831.0,65988.0,16,-,1.0,2369.0,3415.0,2.0,30542779.0,30546194.0
4016,4016,ENSG00000166033,HTRA1,protein_coding,5622.0,5654.0,10,+,1.0,2111.0,53383.0,9.0,124221041.0,124274424.0
4018,4018,ENSG00000148835,TAF5,protein_coding,6837.0,6877.0,10,+,1.0,3257.0,21098.0,11.0,105127724.0,105148822.0
4020,4020,ENSG00000084674,APOB,protein_coding,335.0,338.0,2,-,1.0,14092.0,42644.0,29.0,21224301.0,21266945.0
4021,4021,ENSG00000168785,TSPAN5,protein_coding,9953.0,10098.0,4,-,1.0,3389.0,188294.0,8.0,99391518.0,99579812.0
4024,4024,ENSG00000138081,FBXO11,protein_coding,56005.0,80204.0,2,-,2.0,3926.0,90336.0,23.0,48034059.0,48124395.0
4027,4027,ENSG00000105427,CNFN,protein_coding,58719.0,84518.0,19,-,1.0,524.0,3273.0,4.0,42891171.0,42894444.0
4028,4028,ENSG00000185442,FAM174B,protein_coding,125113.0,400451.0,15,-,1.0,2626.0,38352.0,3.0,93160679.0,93199031.0
4036,4036,ENSG00000224120,C6orf136,protein_coding,85772.0,221545.0,6,+,3.0,1430.0,6171.0,6.0,30614816.0,30620987.0
4037,4037,ENSG00000237100,C6orf136,protein_coding,85772.0,221545.0,6,+,3.0,1430.0,6171.0,6.0,30614816.0,30620987.0
4038,4038,ENSG00000237012,C6orf136,protein_coding,85772.0,221545.0,6,+,3.0,1430.0,6171.0,6.0,30614816.0,30620987.0
4039,4039,ENSG00000204564,C6orf136,protein_coding,85772.0,221545.0,6,+,3.0,1430.0,6171.0,6.0,30614816.0,30620987.0
4040,4040,ENSG00000233641,C6orf136,protein_coding,85772.0,221545.0,6,+,3.0,1430.0,6171.0,6.0,30614816.0,30620987.0
4041,4041,ENSG00000206487,C6orf136,protein_coding,85772.0,221545.0,6,+,3.0,1430.0,6171.0,6.0,30614816.0,30620987.0
4042,4042,ENSG00000233164,C6orf136,protein_coding,85772.0,221545.0,6,+,3.0,1430.0,6171.0,6.0,30614816.0,30620987.0
4043,4043,ENSG00000124151,NCOA3,protein_coding,8151.0,8202.0,20,+,4.0,7966.0,155020.0,23.0,46130601.0,46285621.0
4044,4044,ENSG00000186010,NDUFA13,protein_coding,30561.0,51079.0,19,+,1.0,537.0,11994.0,5.0,19627019.0,19639013.0
4047,4047,ENSG00000082153,BZW1,protein_coding,9545.0,9689.0,2,+,1.0,2786.0,11913.0,12.0,201676647.0,201688560.0
4049,4049,ENSG00000261308,FIGNL2,protein_coding,125767.0,401720.0,12,-,1.0,4692.0,14025.0,2.0,52211676.0,52225701.0
4057,4057,ENSG00000132938,MTUS2,protein_coding,23036.0,23281.0,13,+,2.0,5454.0,279322.0,12.0,29800762.0,30080084.0
4062,4062,ENSG00000186472,PCLO,protein_coding,27189.0,27445.0,7,-,2.0,18669.0,375638.0,22.0,82416558.0,82792197.0
4063,4063,ENSG00000115325,DOK1,protein_coding,1784.0,1796.0,2,+,2.0,2110.0,5848.0,5.0,74778830.0,74784678.0
4064,4064,ENSG00000182481,KPNA2,protein_coding,3813.0,3838.0,17,+,1.0,1969.0,11122.0,11.0,66031848.0,66042970.0
4065,4065,ENSG00000148942,SLC5A12,protein_coding,81459.0,159963.0,11,-,1.0,6238.0,55008.0,15.0,26688566.0,26743574.0
4067,4067,ENSG00000167612,ANKRD33,protein_coding,109942.0,341405.0,12,+,2.0,1860.0,3712.0,6.0,52281793.0,52285505.0
4072,4072,ENSG00000076356,PLXNA2,protein_coding,5330.0,5362.0,1,-,1.0,11411.0,222077.0,32.0,208195588.0,208417665.0
4075,4075,ENSG00000167699,GLOD4,protein_coding,30514.0,51031.0,17,-,1.0,1828.0,23022.0,9.0,662549.0,685571.0
4076,4076,ENSG00000062038,CDH3,protein_coding,996.0,1001.0,16,+,1.0,4260.0,54806.0,16.0,68678151.0,68732957.0
4078,4078,ENSG00000148450,MSRB2,protein_coding,22677.0,22921.0,10,+,1.0,1806.0,26515.0,5.0,23384427.0,23410942.0
4080,4080,ENSG00000176170,SPHK1,protein_coding,8798.0,8877.0,17,+,4.0,1859.0,3251.0,6.0,74380690.0,74383941.0
4081,4081,ENSG00000147434,CHRNA6,protein_coding,8873.0,8973.0,8,-,2.0,2355.0,16149.0,6.0,42607780.0,42623929.0
4084,4084,ENSG00000072803,FBXW11,protein_coding,23046.0,23291.0,5,-,3.0,4523.0,145321.0,13.0,171288556.0,171433877.0
4085,4085,ENSG00000162227,TAF6L,protein_coding,10482.0,10629.0,11,+,1.0,2004.0,15938.0,11.0,62538875.0,62554813.0
4088,4088,ENSG00000151413,NUBPL,protein_coding,56025.0,80224.0,14,+,1.0,3047.0,299838.0,11.0,32030591.0,32330429.0
4089,4089,ENSG00000189221,MAOA,protein_coding,4103.0,4128.0,X,+,1.0,4058.0,90659.0,15.0,43515409.0,43606068.0
4094,4094,ENSG00000189377,CXCL17,protein_coding,94258.0,284340.0,19,-,1.0,849.0,14441.0,4.0,42932695.0,42947136.0
4112,4112,ENSG00000280680,HHAT,protein_coding,35022.0,55733.0,1,+,6.0,3530.0,347388.0,12.0,210502250.0,210849638.0
4113,4113,ENSG00000054392,HHAT,protein_coding,35022.0,55733.0,1,+,6.0,3530.0,347388.0,12.0,210502250.0,210849638.0
4114,4114,ENSG00000207757,MIR93,miRNA,128160.0,407050.0,7,-,1.0,79.0,79.0,1.0,99691391.0,99691470.0
4118,4118,ENSG00000283409,MIR3662,miRNA,157120845.0,100500880.0,6,-,1.0,94.0,94.0,1.0,135300476.0,135300570.0
4119,4119,ENSG00000275123,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4120,4120,ENSG00000276145,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4121,4121,ENSG00000274889,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4122,4122,ENSG00000276604,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4123,4123,ENSG00000248385,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4124,4124,ENSG00000276355,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4125,4125,ENSG00000275806,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4126,4126,ENSG00000275384,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4127,4127,ENSG00000273875,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4128,4128,ENSG00000277178,TARM1,protein_coding,134896.0,441864.0,19,-,1.0,892.0,11433.0,5.0,54573201.0,54584634.0
4146,4146,ENSG00000221371,MIR1265,miRNA,1022940.0,100302116.0,10,+,1.0,85.0,85.0,1.0,14478575.0,14478660.0
4148,4148,ENSG00000208009,MIR130A,miRNA,128029.0,406919.0,11,+,1.0,88.0,88.0,1.0,57408671.0,57408759.0
4156,4156,ENSG00000221716,SNORA11,snoRNA,166621.0,677799.0,X,+,1.0,130.0,130.0,1.0,54840803.0,54840933.0
4175,4175,ENSG00000199059,MIR135B,miRNA,135796.0,442891.0,1,-,1.0,96.0,96.0,1.0,205417430.0,205417526.0
4176,4176,ENSG00000238622,SNORD97,snoRNA,1013104.0,692223.0,11,-,1.0,141.0,141.0,1.0,10823014.0,10823155.0
4177,4177,ENSG00000202093,SNORD58C,snoRNA,1013692.0,100124516.0,18,-,1.0,89.0,89.0,1.0,47015605.0,47015694.0
4181,4181,ENSG00000207607,MIR200A,miRNA,128093.0,406983.0,1,+,1.0,89.0,89.0,1.0,1103243.0,1103332.0
